Spends,Spends band,Fraud,Type of swipe
398215.8,3,0,Online 
581264.8,3,0,Online 
203712.2,3,0,Online 
192931.4,3,0,Online 
22460,1,0,Online 
370590,3,0,Online 
3369000,3,0,Online 
1565462,3,0,Online 
3428519,3,0,Online 
322862.5,3,0,Online 
303210,3,0,Online 
627757,3,0,Online 
343188.8,3,0,Online 
11230,1,0,Online 
112187.7,2,0,Online 
2285192.7,3,0,Online 
901095.2,3,0,Online 
7524.1,1,0,Online 
230776.5,3,0,Online 
11230,1,0,Online 
388445.7,3,0,Online 
1981196.6,3,0,Online 
1339739,3,0,Online 
853480,3,0,Online 
504227,3,0,Online 
33128.5,1,0,Online 
167888.5,2,0,Online 
13251.4,1,0,Online 
280750,3,0,Online 
336787.7,3,0,Online 
336900,3,0,Online 
604735.5,3,0,Online 
836073.5,3,0,Online 
1010587.7,3,0,Online 
168450,3,0,Online 
39305,1,0,Online 
89727.7,2,0,Online 
473456.8,3,0,Online 
33577.7,1,0,Online 
22235.4,1,0,Online 
185070.4,3,0,Online 
1111770,3,0,Online 
2425680,3,0,Online 
9994.7,1,0,Online 
527810,3,0,Online 
22235.4,1,0,Online 
306579,3,0,Online 
138241.3,2,0,Online 
498050.5,3,0,Online 
112187.7,2,0,Online 
13476000,3,0,Online 
449200,3,0,Online 
280750,3,0,Online 
190797.7,3,0,Online 
3781477.9,3,0,Online 
22235.4,1,0,Online 
11230,1,0,Online 
22235.4,1,0,Online 
561500,3,0,Online 
11230,1,0,Online 
14276699,3,0,Online 
449200,3,0,Online 
22460,1,0,Online 
280637.7,3,0,Online 
517927.6,3,0,Online 
5092805,3,0,Online 
224600,3,0,Online 
505350,3,0,Online 
14486.7,1,0,Online 
5615000,3,0,Online 
280637.7,3,0,Online 
336900,3,0,Online 
190236.2,3,0,Online 
107134.2,2,0,Online 
947587.4,3,0,Online 
16845,1,0,Online 
853480,3,0,Online 
5769974,3,0,Online 
550270,3,0,Online 
112187.7,2,0,Online 
915918.8,3,0,Online 
314327.7,3,0,Online 
78497.7,2,0,Online 
117915,2,0,Online 
11230,1,0,Online 
325670,3,0,Online 
336787.7,3,0,Online 
11230,1,0,Online 
8534238.5,3,0,Online 
539040,3,0,Online 
3950714,3,0,Online 
11117.7,1,0,Online 
415060.8,3,0,Online 
50422.7,1,0,Online 
526799.3,3,0,Online 
22785557.7,3,0,Online 
51658,1,0,Online 
218985,3,0,Online 
11230,1,0,Online 
2469477,3,0,Online 
381820,3,0,Online 
28973.4,1,0,Online 
416633,3,0,Online 
242343.4,3,0,Online 
9994.7,1,0,Online 
1178363.9,3,0,Online 
313317,3,0,Online 
1111770,3,0,Online 
754992.9,3,0,Online 
232910.2,3,0,Online 
100396.2,2,0,Online 
96241.1,2,0,Online 
9994.7,1,0,Online 
224600,3,0,Online 
404280,3,0,Online 
22235.4,1,0,Online 
1505943,3,0,Online 
100620.8,2,0,Online 
50085.8,1,0,Online 
8647.1,1,0,Online 
168450,3,0,Online 
24593.7,1,0,Online 
1758168.8,3,0,Online 
224600,3,0,Online 
1100540,3,0,Online 
224038.5,3,0,Online 
336787.7,3,0,Online 
56037.7,1,0,Online 
11230,1,0,Online 
370590,3,0,Online 
70636.7,2,0,Online 
112187.7,2,0,Online 
22235.4,1,0,Online 
512761.8,3,0,Online 
69962.9,2,0,Online 
224600,3,0,Online 
22235.4,1,0,Online 
3412797,3,0,Online 
14486.7,1,0,Online 
424718.6,3,0,Online 
1010250.8,3,0,Online 
70524.4,2,0,Online 
280750,3,0,Online 
2189850,3,0,Online 
91412.2,2,0,Online 
336338.5,3,0,Online 
100957.7,2,0,Online 
11230,1,0,Online 
100957.7,2,0,Online 
22235.4,1,0,Online 
729388.5,3,0,Online 
769255,3,0,Online 
857185.9,3,0,Online 
1718190,3,0,Online 
160701.3,2,0,Online 
292204.6,3,0,Online 
432804.2,3,0,Online 
69401.4,2,0,Online 
19989.4,1,0,Online 
1714147.2,3,0,Online 
17069.6,1,0,Online 
8534.8,1,0,Online 
11117.7,1,0,Online 
156995.4,2,0,Online 
1909100,3,0,Online 
135658.4,2,0,Online 
85348,2,0,Online 
1947394.3,3,0,Online 
20101.7,1,0,Online 
8534.8,1,0,Online 
392600.8,3,0,Online 
145877.7,2,0,Online 
561500,3,0,Online 
66818.5,2,0,Online 
0,1,0,Online 
602489.5,3,0,Online 
224600,3,0,Online 
66818.5,2,0,Online 
883351.8,3,0,Online 
11117.7,1,0,Online 
22235.4,1,0,Online 
258290,3,0,Online 
1043154.7,3,0,Online 
804292.6,3,0,Online 
346557.8,3,0,Online 
237514.5,3,0,Online 
729837.7,3,0,Online 
8647.1,1,0,Online 
8647.1,1,0,Online 
11117.7,1,0,Online 
335777,3,0,Online 
17306553,3,0,Online 
213370,3,0,Online 
29984.1,1,0,Online 
22235.4,1,0,Online 
11230,1,0,Online 
329937.4,3,0,Online 
2470600,3,0,Online 
11117.7,1,0,Online 
11230,1,0,Online 
544767.3,3,0,Online 
106797.3,2,0,Online 
11230,1,0,Online 
100957.7,2,0,Online 
14486.7,1,0,Online 
112187.7,2,0,Online 
291980,3,0,Online 
510066.6,3,0,Online 
1127941.2,3,0,Online 
505350,3,0,Online 
11230,1,0,Online 
49412,1,0,Online 
93770.5,2,0,Online 
970833.5,3,0,Online 
20101.7,1,0,Online 
129145,2,0,Online 
362953.6,3,0,Online 
118476.5,2,0,Online 
11230,1,0,Online 
25716.7,1,0,Online 
22235.4,1,0,Online 
628318.5,3,0,Online 
2908570,3,0,Online 
10107,1,0,Online 
264466.5,3,0,Online 
1852950,3,0,Online 
1774340,3,0,Online 
3435257,3,0,Online 
1325140,3,0,Online 
1201497.7,3,0,Online 
384402.9,3,0,Online 
466045,3,0,Online 
519612.1,3,0,Online 
82652.8,2,0,Online 
340156.7,3,0,Online 
11230,1,0,Online 
17041412.7,3,0,Online 
1077967.7,3,0,Online 
415285.4,3,0,Online 
134647.7,2,0,Online 
224600,3,0,Online 
111177,2,0,Online 
2403220,3,0,Online 
630901.4,3,0,Online 
957357.5,3,0,Online 
321402.6,3,0,Online 
627757,3,0,Online 
20101.7,1,0,Online 
14486700,3,0,Online 
280076.2,3,0,Online 
51882.6,1,0,Online 
160813.6,2,0,Online 
11230,1,0,Online 
1400381,3,0,Online 
20101.7,1,0,Online 
123530,2,0,Online 
446954,3,0,Online 
8871.7,1,0,Online 
11230,1,0,Online 
12172646.2,3,0,Online 
1347600,3,0,Online 
1325140,3,0,Online 
110390.9,2,0,Online 
898400,3,0,Online 
22460,1,0,Online 
561387.7,3,0,Online 
1347.6,1,0,Online 
664254.5,3,0,Online 
40428,1,0,Online 
11230,1,0,Online 
55027,1,0,Online 
44920,1,0,Online 
112300,2,0,Online 
112187.7,2,0,Online 
8647.1,1,0,Online 
11117.7,1,0,Online 
4356566.2,3,0,Online 
47502.9,1,0,Online 
22235.4,1,0,Online 
730399.2,3,0,Online 
381820,3,0,Online 
555885,3,0,Online 
11230,1,0,Online 
2787735.2,3,0,Online 
3026485,3,0,Online 
224038.5,3,0,Online 
252113.5,3,0,Online 
953539.3,3,0,Online 
3857055.8,3,0,Online 
988240,3,0,Online 
1950875.6,3,0,Online 
4613171.7,3,0,Online 
336338.5,3,0,Online 
72321.2,2,0,Online 
1819260,3,0,Online 
82091.3,2,0,Online 
14803835.2,3,0,Online 
348691.5,3,0,Online 
642356,3,0,Online 
40203.4,1,0,Online 
251552,3,0,Online 
3407518.9,3,0,Online 
1841607.7,3,0,Online 
105449.7,2,0,Online 
642468.3,3,0,Online 
131840.2,2,0,Online 
9063059.2,3,0,Online 
1010138.5,3,0,Online 
22235.4,1,0,Online 
1237995.2,3,0,Online 
331958.8,3,0,Online 
280750,3,0,Online 
1272695.9,3,0,Online 
720629.1,3,0,Online 
1560970,3,0,Online 
78497.7,2,0,Online 
119262.6,2,0,Online 
617537.7,3,0,Online 
505350,3,0,Online 
53904,1,0,Online 
635618,3,0,Online 
40203.4,1,0,Online 
235830,3,0,Online 
11230,1,0,Online 
223477,3,0,Online 
560938.5,3,0,Online 
126562.1,2,0,Online 
22460,1,0,Online 
78048.5,2,0,Online 
22235.4,1,0,Online 
448638.5,3,0,Online 
179118.5,3,0,Online 
2156609.2,3,0,Online 
224487.7,3,0,Online 
11230,1,0,Online 
336338.5,3,0,Online 
167327,2,0,Online 
172829.7,3,0,Online 
20101.7,1,0,Online 
100957.7,2,0,Online 
469526.3,3,0,Online 
66257,2,0,Online 
561387.7,3,0,Online 
784977,3,0,Online 
16395.8,1,0,Online 
2263406.5,3,0,Online 
448638.5,3,0,Online 
22235.4,1,0,Online 
30208.7,1,0,Online 
4928285.5,3,0,Online 
20101.7,1,0,Online 
100396.2,2,0,Online 
510291.2,3,0,Online 
3140469.5,3,0,Online 
5231495.5,3,0,Online 
1589606.5,3,0,Online 
9994.7,1,0,Online 
22235.4,1,0,Online 
1549740,3,0,Online 
392825.4,3,0,Online 
56150,1,0,Online 
2863650,3,0,Online 
11117.7,1,0,Online 
112187.7,2,0,Online 
1306610.5,3,0,Online 
549147,3,0,Online 
11117.7,1,0,Online 
89727.7,2,0,Online 
898.4,1,0,Online 
11230,1,0,Online 
686826.8,3,0,Online 
1212840,3,0,Online 
22235.4,1,0,Online 
67267.7,2,0,Online 
423034.1,3,0,Online 
11230,1,0,Online 
145877.7,2,0,Online 
26952,1,0,Online 
11230,1,0,Online 
2832206,3,0,Online 
2246000,3,0,Online 
3058265.9,3,0,Online 
1448557.7,3,0,Online 
460205.4,3,0,Online 
154861.7,2,0,Online 
39305,1,0,Online 
1625654.8,3,0,Online 
42561.7,1,0,Online 
9994.7,1,0,Online 
2223540,3,0,Online 
82315.9,2,0,Online 
88043.2,2,0,Online 
126562.1,2,0,Online 
22235.4,1,0,Online 
11117.7,1,0,Online 
0,1,0,Online 
145877.7,2,0,Online 
168450,3,0,Online 
112300,2,0,Online 
1403750,3,0,Online 
13251.4,1,0,Online 
707826.9,3,0,Online 
27962.7,1,0,Online 
287488,3,0,Online 
336900,3,0,Online 
78610,2,0,Online 
28973.4,1,0,Online 
22235.4,1,0,Online 
854266.1,3,0,Online 
112187.7,2,0,Online 
2066544.6,3,0,Online 
256268.6,3,0,Online 
2440952.8,3,0,Online 
168450,3,0,Online 
561500,3,0,Online 
290857,3,0,Online 
515120.1,3,0,Online 
609789,3,0,Online 
224487.7,3,0,Online 
32791.6,1,0,Online 
471098.5,3,0,Online 
280750,3,0,Online 
22235.4,1,0,Online 
8534.8,1,0,Online 
965218.5,3,0,Online 
207642.7,3,0,Online 
11230,1,0,Online 
1066737.7,3,0,Online 
17700164.5,3,0,Online 
674698.4,3,0,Online 
26390.5,1,0,Online 
9994.7,1,0,Online 
68053.8,2,0,Online 
212247,3,0,Online 
224600,3,0,Online 
78497.7,2,0,Online 
322862.5,3,0,Online 
1347600,3,0,Online 
6184361,3,0,Online 
579917.2,3,0,Online 
11230,1,0,Online 
8888095.8,3,0,Online 
5873065.4,3,0,Online 
168450,3,0,Online 
6023996.6,3,0,Online 
2058795.9,3,0,Online 
232011.8,3,0,Online 
512088,3,0,Online 
22235.4,1,0,Online 
5964702.2,3,0,Online 
22347.7,1,0,Online 
100396.2,2,0,Online 
3464904.2,3,0,Online 
152728,2,0,Online 
14486.7,1,0,Online 
22460,1,0,Online 
0,1,0,Online 
1123000,3,0,Online 
111738.5,2,0,Online 
336900,3,0,Online 
112187.7,2,0,Online 
3160908.1,3,0,Online 
246723.1,3,0,Online 
336675.4,3,0,Online 
1684500,3,0,Online 
357338.6,3,0,Online 
9994.7,1,0,Online 
20101.7,1,0,Online 
47839.8,1,0,Online 
112300,2,0,Online 
9994.7,1,0,Online 
11230,1,0,Online 
1066737.7,3,0,Online 
144867,2,0,Online 
189225.5,3,0,Online 
883127.2,3,0,Online 
3683440,3,0,Online 
5951900,3,0,Online 
129145,2,0,Online 
1913592,3,0,Online 
1123000,3,0,Online 
206856.6,3,0,Online 
56037.7,1,0,Online 
168450,3,0,Online 
145877.7,2,0,Online 
112187.7,2,0,Online 
42449.4,1,0,Online 
842250,3,0,Online 
224038.5,3,0,Online 
5040136.3,3,0,Online 
675484.5,3,0,Online 
627195.5,3,0,Online 
835399.7,3,0,Online 
11230,1,0,Online 
11408893.9,3,0,Online 
102193,2,0,Online 
11230,1,0,Online 
112187.7,2,0,Online 
103989.8,2,0,Online 
687837.5,3,0,Online 
81979,2,0,Online 
785987.7,3,0,Online 
6056675.9,3,0,Online 
359360,3,0,Online 
533425,3,0,Online 
505350,3,0,Online 
20101.7,1,0,Online 
786100,3,0,Online 
14486.7,1,0,Online 
157107.7,2,0,Online 
121284,2,0,Online 
20101.7,1,0,Online 
168450,3,0,Online 
2996613.2,3,0,Online 
138241.3,2,0,Online 
280076.2,3,0,Online 
634495,3,0,Online 
1475846.6,3,0,Online 
227070.6,3,0,Online 
807549.3,3,0,Online 
11230,1,0,Online 
4928847,3,0,Online 
0,1,0,Online 
95230.4,2,0,Online 
12016.1,1,0,Online 
151380.4,2,0,Online 
11230,1,0,Online 
425953.9,3,0,Online 
176647.9,3,0,Online 
8534.8,1,0,Online 
169909.9,3,0,Online 
168450,3,0,Online 
14486.7,1,0,Online 
122631.6,2,0,Online 
41887.9,1,0,Online 
105562,2,0,Online 
786100,3,0,Online 
480756.3,3,0,Online 
11230,1,0,Online 
280188.5,3,0,Online 
2437022.3,3,0,Online 
1111770,3,0,Online 
950507.2,3,0,Online 
9994.7,1,0,Online 
246835.4,3,0,Online 
1111770,3,0,Online 
123642.3,2,0,Online 
710072.9,3,0,Online 
1437440,3,0,Online 
20101.7,1,0,Online 
5938199.4,3,0,Online 
28973.4,1,0,Online 
1130748.7,3,0,Online 
3947232.7,3,0,Online 
1111770,3,0,Online 
425617,3,0,Online 
561387.7,3,0,Online 
54577.8,1,0,Online 
71310.5,2,0,Online 
22235.4,1,0,Online 
1740650,3,0,Online 
151941.9,2,0,Online 
14486.7,1,0,Online 
56150,1,0,Online 
11230,1,0,Online 
67380,2,0,Online 
112187.7,2,0,Online 
247060,3,0,Online 
1214075.3,3,0,Online 
1820158.4,3,0,Online 
672677,3,0,Online 
352509.7,3,0,Online 
247060,3,0,Online 
417419.1,3,0,Online 
2347406.9,3,0,Online 
399900.3,3,0,Online 
617537.7,3,0,Online 
14486.7,1,0,Online 
22235.4,1,0,Online 
4040329.4,3,0,Online 
1140406.5,3,0,Online 
3761825.4,3,0,Online 
765212.2,3,0,Online 
741966.1,3,0,Online 
123530,2,0,Online 
211685.5,3,0,Online 
280750,3,0,Online 
2539103,3,0,Online 
33128.5,1,0,Online 
271653.7,3,0,Online 
3054560,3,0,Online 
156097,2,0,Online 
8759.4,1,0,Online 
598222.1,3,0,Online 
33128.5,1,0,Online 
11230,1,0,Online 
403718.5,3,0,Online 
681773.3,3,0,Online 
3007281.7,3,0,Online 
152054.2,2,0,Online 
224600,3,0,Online 
875940,3,0,Online 
11117.7,1,0,Online 
112300,2,0,Online 
112524.6,2,0,Online 
504788.5,3,0,Online 
179118.5,3,0,Online 
87930.9,2,0,Online 
887170,3,0,Online 
280750,3,0,Online 
110166.3,2,0,Online 
145877.7,2,0,Online 
280750,3,0,Online 
10331.6,1,0,Online 
78610,2,0,Online 
301862.4,3,0,Online 
729837.7,3,0,Online 
75241,2,0,Online 
656955,3,0,Online 
2021400,3,0,Online 
11230,1,0,Online 
11230,1,0,Online 
224263.1,3,0,Online 
3518134.4,3,0,Online 
145877.7,2,0,Online 
44807.7,1,0,Online 
9994.7,1,0,Online 
8647.1,1,0,Online 
190797.7,3,0,Online 
314440,3,0,Online 
8534.8,1,0,Online 
42674,1,0,Online 
4820028.3,3,0,Online 
14486.7,1,0,Online 
100620.8,2,0,Online 
10208070,3,0,Online 
129145,2,0,Online 
119262.6,2,0,Online 
3986650,3,0,Online 
179680,3,0,Online 
11230,1,0,Online 
11230,1,0,Online 
492323.2,3,0,Online 
617088.5,3,0,Online 
359584.6,3,0,Online 
336787.7,3,0,Online 
9994.7,1,0,Online 
9994.7,1,0,Online 
74567.2,2,0,Online 
119262.6,2,0,Online 
322862.5,3,0,Online 
1476408.1,3,0,Online 
2369530,3,0,Online 
505237.7,3,0,Online 
157107.7,2,0,Online 
22235.4,1,0,Online 
280750,3,0,Online 
112300,2,0,Online 
628543.1,3,0,Online 
0,1,0,Online 
596313,3,0,Online 
228979.7,3,0,Online 
129145,2,0,Online 
461216.1,3,0,Online 
1228337.4,3,0,Online 
56037.7,1,0,Online 
11117.7,1,0,Online 
50422.7,1,0,Online 
22235.4,1,0,Online 
56150,1,0,Online 
1409365,3,0,Online 
11230,1,1,Online 
8974342.2,3,0,Online 
2272727.4,3,0,Online 
11230,1,0,Online 
102754.5,2,0,Online 
3476808,3,0,Online 
50422.7,1,0,Online 
3937238,3,0,Online 
160813.6,2,0,Online 
1830490,3,0,Online 
128022,2,0,Online 
224487.7,3,0,Online 
70524.4,2,0,Online 
414836.2,3,0,Online 
504788.5,3,0,Online 
30208.7,1,0,Online 
73219.6,2,0,Online 
9994.7,1,0,Online 
22235.4,1,0,Online 
8534.8,1,0,Online 
224487.7,3,0,Online 
40428,1,0,Online 
1080887.5,3,0,Online 
69513.7,2,0,Online 
1003962,3,0,Online 
1077743.1,3,0,Online 
107583.4,2,0,Online 
662570,3,0,Online 
505237.7,3,0,Online 
112187.7,2,0,Online 
42674,1,0,Online 
3468610.1,3,0,Online 
100059.3,2,0,Online 
183498.2,3,0,Online 
568350.3,3,0,Online 
88380.1,2,0,Online 
145877.7,2,0,Online 
120385.6,2,0,Online 
3133170,3,0,Online 
21224.7,1,0,Online 
11230,1,0,Online 
313878.5,3,0,Online 
336787.7,3,0,Online 
22235.4,1,0,Online 
162835,2,0,Online 
316798.3,3,0,Online 
1010587.7,3,0,Online 
95342.7,2,0,Online 
14486.7,1,0,Online 
124540.7,2,0,Online 
168450,3,0,Online 
618885.3,3,0,Online 
227519.8,3,0,Online 
118925.7,2,0,Online 
45930.7,1,0,Online 
14486.7,1,0,Online 
11230,1,0,Online 
22235.4,1,0,Online 
11230,1,0,Online 
40652.6,1,0,Online 
1352092,3,0,Online 
20534055,3,0,Online 
2122470,3,0,Online 
11230,1,0,Online 
1235300,3,0,Online 
280188.5,3,0,Online 
2122470,3,0,Online 
437633.1,3,0,Online 
752410,3,0,Online 
35599.1,1,0,Online 
123080.8,2,0,Online 
56444899.8,3,0,Online 
123642.3,2,0,Online 
112300,2,0,Online 
5749760,3,0,Online 
514446.3,3,0,Online 
121620.9,2,0,Online 
661447,3,0,Online 
851795.5,3,0,Online 
190797.7,3,0,Online 
1569055.6,3,0,Online 
22235.4,1,0,Online 
11230,1,0,Online 
2126849.7,3,0,Online 
392488.5,3,0,Online 
243241.8,3,0,Online 
168450,3,0,Online 
56150,1,0,Online 
1775687.6,3,0,Online 
2704071.7,3,0,Online 
8647.1,1,0,Online 
112187.7,2,0,Online 
11230,1,0,Online 
1675740.6,3,0,Online 
953988.5,3,0,Online 
425953.9,3,0,Online 
112187.7,2,0,Online 
448638.5,3,0,Online 
146551.5,2,0,Online 
30208.7,1,0,Online 
1142652.5,3,0,Online 
298718,3,0,Online 
8534.8,1,0,Online 
64909.4,2,0,Online 
10331.6,1,0,Online 
14486.7,1,0,Online 
5615000,3,0,Online 
22235.4,1,0,Online 
325108.5,3,0,Online 
359247.7,3,0,Online 
923667.5,3,0,Online 
119936.4,2,0,Online 
936694.3,3,0,Online 
14486.7,1,0,Online 
22460,1,0,Online 
11117.7,1,0,Online 
16845,1,0,Online 
50198.1,1,0,Online 
22460,1,0,Online 
3435706.2,3,0,Online 
4376555.6,3,0,Online 
673800,3,0,Online 
505350,3,0,Online 
168225.4,2,0,Online 
8715153.8,3,0,Online 
11230,1,0,Online 
179680,3,0,Online 
2246000,3,0,Online 
2919575.4,3,0,Online 
519949,3,0,Online 
22235.4,1,0,Online 
44807.7,1,0,Online 
1987710,3,0,Online 
22235.4,1,0,Online 
572730,3,0,Online 
0,1,0,Online 
2022410.7,3,0,Online 
494120,3,0,Online 
685030,3,0,Online 
1347600,3,0,Online 
795645.5,3,0,Online 
121059.4,2,0,Online 
336787.7,3,0,Online 
171257.5,3,0,Online 
51208.8,1,0,Online 
507932.9,3,0,Online 
202140,3,0,Online 
86471,2,0,Online 
336338.5,3,0,Online 
183161.3,3,0,Online 
1284375.1,3,0,Online 
224038.5,3,0,Online 
8738512.2,3,0,Online 
163845.7,2,0,Online 
516580,3,0,Online 
101294.6,2,0,Online 
112187.7,2,0,Online 
56037.7,1,0,Online 
380697,3,0,Online 
797330,3,0,Online 
91187.6,2,0,Online 
459756.2,3,0,Online 
129145,2,0,Online 
3320261.8,3,0,Online 
3334187,3,0,Online 
112300,2,0,Online 
1171625.9,3,0,Online 
112187.7,2,0,Online 
257167,3,0,Online 
202027.7,3,0,Online 
22235.4,1,0,Online 
7636.4,1,0,Online 
0,1,0,Online 
728265.5,3,0,Online 
25604.4,1,0,Online 
448077,3,0,Online 
276819.5,3,0,Online 
128583.5,2,0,Online 
11121518.2,3,0,Online 
100957.7,2,0,Online 
129145,2,0,Online 
11117.7,1,0,Online 
9994.7,1,0,Online 
118925.7,2,0,Online 
515457,3,0,Online 
560377,3,0,Online 
313092.4,3,0,Online 
822148.3,3,0,Online 
4631139.7,3,0,Online 
11230,1,0,Online 
1156690,3,0,Online 
162161.2,2,0,Online 
110054,2,0,Online 
73107.3,2,0,Online 
766447.5,3,0,Online 
11230,1,0,Online 
59631.3,2,0,Online 
22460,1,0,Online 
60080.5,2,0,Online 
335552.4,3,0,Online 
627757,3,0,Online 
561500,3,0,Online 
76139.4,2,0,Online 
22235.4,1,0,Online 
51208.8,1,0,Online 
8249558,3,0,Online 
1414980,3,0,Online 
1388814.1,3,0,Online 
635954.9,3,0,Online 
1202283.8,3,0,Online 
228979.7,3,0,Online 
1768725,3,0,Online 
280188.5,3,0,Online 
875940,3,0,Online 
43460.1,1,0,Online 
50422.7,1,0,Online 
1384097.5,3,0,Online 
897277,3,0,Online 
4224389.1,3,0,Online 
666163.6,3,0,Online 
336787.7,3,0,Online 
40428,1,0,Online 
56150,1,0,Online 
336787.7,3,0,Online 
280750,3,0,Online 
433365.7,3,0,Online 
83775.8,2,0,Online 
51770.3,1,0,Online 
673.8,1,0,Online 
296472,3,0,Online 
134760,2,0,Online 
336787.7,3,0,Online 
61652.7,2,0,Online 
32903.9,1,0,Online 
3604830,3,0,Online 
1253268,3,0,Online 
95342.7,2,0,Online 
50422.7,1,0,Online 
5461710.5,3,0,Online 
229428.9,3,0,Online 
1388028,3,0,Online 
11117.7,1,0,Online 
630676.8,3,0,Online 
593505.5,3,0,Online 
263006.6,3,0,Online 
11230,1,0,Online 
168450,3,0,Online 
28075,1,0,Online 
9994.7,1,0,Online 
336787.7,3,0,Online 
39305,1,0,Online 
964432.4,3,0,Online 
40091.1,1,0,Online 
60417.4,2,0,Online 
68952.2,2,0,Online 
1100540,3,0,Online 
85348,2,0,Online 
1532782.7,3,0,Online 
468964.8,3,0,Online 
7235938.2,3,0,Online 
808560,3,0,Online 
224600,3,0,Online 
100957.7,2,0,Online 
5601748.6,3,0,Online 
42561.7,1,0,Online 
467729.5,3,0,Online 
86471,2,0,Online 
212359.3,3,0,Online 
2504290,3,0,Online 
723212,3,0,Online 
313317,3,0,Online 
1742783.7,3,0,Online 
2071935,3,0,Online 
112300,2,0,Online 
630789.1,3,0,Online 
954325.4,3,0,Online 
260199.1,3,0,Online 
22235.4,1,0,Online 
895592.5,3,0,Online 
30545.6,1,0,Online 
8647.1,1,0,Online 
35599.1,1,0,Online 
507932.9,3,0,Online 
1493365.4,3,0,Online 
190910,3,0,Online 
557120.3,3,0,Online 
198995.6,3,0,Online 
2246000,3,0,Online 
111850.8,2,0,Online 
337573.8,3,0,Online 
224038.5,3,0,Online 
3256363.1,3,0,Online 
129145,2,0,Online 
4267400,3,0,Online 
52668.7,1,0,Online 
56150,1,0,Online 
605184.7,3,0,Online 
750725.5,3,0,Online 
76813.2,2,0,Online 
864710,3,0,Online 
93545.9,2,0,Online 
3593600,3,0,Online 
617650,3,0,Online 
30208.7,1,0,Online 
11230,1,0,Online 
8421601.6,3,0,Online 
1673270,3,0,Online 
22235.4,1,0,Online 
56150,1,0,Online 
443585,3,0,Online 
1233054,3,0,Online 
686714.5,3,0,Online 
1933132.2,3,0,Online 
1639355.4,3,0,Online 
99497.8,2,0,Online 
290857,3,0,Online 
100957.7,2,0,Online 
1835992.7,3,0,Online 
2571670,3,0,Online 
2266214,3,0,Online 
11230000,3,0,Online 
878186,3,0,Online 
5997718.4,3,0,Online 
23807.6,1,0,Online 
682222.5,3,0,Online 
11230,1,0,Online 
17968,1,0,Online 
544318.1,3,0,Online 
181364.5,3,0,Online 
44920,1,0,Online 
9994.7,1,0,Online 
1865639.9,3,0,Online 
2790542.7,3,0,Online 
157893.8,2,0,Online 
90289.2,2,0,Online 
9994.7,1,0,Online 
425280.1,3,0,Online 
89727.7,2,0,Online 
22460,1,0,Online 
1999501.5,3,0,Online 
25604.4,1,0,Online 
175412.6,3,0,Online 
